Date,transprob_1,transprob_2,transprob_3,transprob_4,transprob_5,transprob_6,transprob_7,transprob_8,transprob_9
1981-08-01,0.948250732449357,0.03833870277054531,0.012340932769362168,0.027614628006176638,0.806536231835534,0.01750438270193971,0.024134639544505936,0.15512506539401388,0.9701546845287116
1981-09-01,0.8994093157414527,0.08979717616566463,0.00437504130810189,0.023448957176498107,0.8760292909672719,0.02306242185170492,0.07714172708223008,0.034173532867141296,0.9725625368402423
1981-10-01,0.832302007173037,0.11890694976842085,0.0005513921109547461,0.16297317940664927,0.8578778645549446,0.011836670201077436,0.004724813420202994,0.02321518567677722,0.9876119376878331
1981-11-01,0.8468700355388166,0.026945424813185376,0.05133891042180827,0.11175220126804312,0.8939543201311102,0.031152771761469442,0.04137776319307187,0.07910025505569396,0.9175083178167505
1981-12-01,0.8197908298515707,0.05063166299446535,0.0305301468566434,0.04892430580140662,0.8876886308492494,0.016311779129097242,0.1312848643471871,0.06167970615614619,0.9531580740143015
1982-01-01,0.9640188910781666,0.08321480564453705,0.0042323533495867115,0.03260468461242642,0.8718426999487272,0.0034015058766359006,0.0033764243092734795,0.04494249440665189,0.9923661407738086
1982-02-01,0.9873176298171149,0.021797531228628354,0.03598828159687172,0.007322322857489109,0.9100364023432279,0.07407800354721254,0.0053600473252773465,0.06816606642830231,0.8899337148559416
1982-03-01,0.8783387692738607,0.010388343159974313,0.012208767144425375,0.061310620965242445,0.9657798561729963,0.01330528249044618,0.06035060976091459,0.023831800666924214,0.9744859503651163
1982-04-01,0.8953771363903903,0.016487670559959172,0.031981125547758914,0.03679070539938484,0.9359461477306092,0.06549415409090059,0.06783215821015968,0.04756618170950255,0.9025247203614448
1982-05-01,0.8525298643724116,0.016909220130220434,0.038416818734863974,0.12807048975437857,0.9216522719840826,0.02445465540537237,0.0193996458734112,0.06143850788582733,0.937128525859708
1982-06-01,0.7799300263568368,0.018204370772091777,0.025428250092803133,0.08312592701216653,0.8929810179015479,0.02766691688003676,0.1369440466310362,0.08881461132636206,0.9469048330271927
1982-07-01,0.8857917800512485,0.007616210400541952,0.012196748405727055,0.07038454655738118,0.9435558617376095,0.06657559713698956,0.043823673391400246,0.048827927861804975,0.9212276544573599
1982-08-01,0.822104045725624,0.03160619834729502,0.015124650560598425,0.053683168600413556,0.9314190268907312,0.06560201146176416,0.12421278567389758,0.03697477476186295,0.9192733379776195
1982-09-01,0.8464552513962564,0.03686919695280816,0.005119099040683861,0.1237081748683988,0.910548203740545,0.03614580775678302,0.029836573735128873,0.052582599306613666,0.9587350932025914
1982-10-01,0.8091451566908312,0.005598486929643929,0.004854148697866408,0.1178395370838122,0.9533658266029074,0.05856922263179176,0.07301530622524616,0.04103568646728275,0.9365766286702334
1982-11-01,0.8778160324352037,0.043973934536308684,0.01874392204809752,0.0462599074989055,0.8896627554933606,0.03237687187883599,0.07592406006605495,0.0663633099701845,0.9488792060729344
1982-12-01,0.9206231281204956,0.07431389664842068,0.012501735031207769,0.05758455811133065,0.9033611303258758,0.022720489078217956,0.021792313768181623,0.022324973025605876,0.9647777758907894
1983-01-01,0.7686428907727076,0.030832530416665997,0.024008508014907576,0.20238618827801516,0.9011744685770035,0.04285427622641742,0.028970920949384516,0.0679930010062537,0.9331372157586644
1983-02-01,0.9167032384241677,0.05603678991887459,0.00498374976526123,0.06034893817889058,0.8988989785957536,0.024331790957439054,0.02294782339688258,0.04506423148535552,0.9706844592772573
1983-03-01,0.8864392837394122,0.08070565785654965,0.004051075991043931,0.09647091365252475,0.8475418603982547,0.02270748009129677,0.017089802608058733,0.07175248174526866,0.9732414439175417
1983-04-01,0.9575264874685266,0.0821547149168114,0.027253652275527715,0.040887619081620315,0.8881246494182294,0.032758823854732215,0.0015858934499010148,0.029720635665025304,0.9399875238697588
1983-05-01,0.9483294539719817,0.04494483163101598,0.027385662227913953,0.02461735319864308,0.9069767580077076,0.045028450307196016,0.027053192829435437,0.04807841036114245,0.9275858874649866
1983-06-01,0.8505950424334751,0.029628987396387082,0.007480959709775427,0.07524531835170764,0.9025661590822476,0.04357145013461034,0.07415963921467564,0.06780485352123027,0.9489475901555242
1983-07-01,0.9336560209483971,0.08075308327101106,0.01706836734617528,0.033706404750738224,0.890643447705528,0.007836174526095072,0.03263757430094649,0.028603469023551067,0.9750954581278711
1983-08-01,0.9255977529957609,0.05774204267534764,0.01997279536382735,0.06626553521728228,0.8673417804303055,0.04123055709517511,0.008136711786828245,0.07491617689435313,0.9387966475407802
1983-09-01,0.8438773423247243,0.06551171740962754,0.007328038592882305,0.09484507698207317,0.8839266681627405,0.035407111759508746,0.06127758069333338,0.05056161442740857,0.9572648496476223
1983-10-01,0.7964857533734648,0.020055950401847024,0.008420223717488134,0.183360691599271,0.9319059445614277,0.059062186819583404,0.020153555027169957,0.04803810503669865,0.9325175894628422
1983-11-01,0.951382099242118,0.05496700248458781,0.03320016473196058,0.047174182296559314,0.9147823740368142,0.013109251635568493,0.0014437184613931746,0.030250623478537193,0.9536905836323073
1983-12-01,0.9629413032271735,0.12160396771014832,0.018964380375448845,0.03631771429759673,0.8191402898371936,0.0558935806247875,0.0007409824750730314,0.059255742452782624,0.9251420389998258
1984-01-01,0.9590525519153736,0.03356229128917659,0.00836496309217668,0.03689721882629568,0.9194350843901428,0.03288417157263515,0.00405022925829485,0.04700262432055887,0.9587508653350334
1984-02-01,0.9681022052106407,0.04177211801776094,0.03129545489509164,0.02278077877767457,0.9201825518139108,0.048213672040401605,0.00911701601164346,0.03804533016841656,0.9204908730644212
1984-03-01,0.8338769322854234,0.06867153253286933,0.02407052267872514,0.16271935965352344,0.9097208181999289,0.028545756134520008,0.0034037080609894757,0.021607649267260796,0.9473837211868622
1984-04-01,0.86863273973883,0.0157588359901892,0.021228859287169555,0.08834710943585836,0.9407831743790511,0.018988116677197808,0.04302015082550212,0.04345798963100493,0.9597830240356383
1984-05-01,0.9391046320148846,0.05037967201440435,0.003161422667912636,0.001303385157346039,0.9125168335788778,0.017518429713761025,0.059591982827822416,0.03710349440664573,0.979320147618483
1984-06-01,0.9821052852136068,0.060610352577404936,0.0250151357438201,0.01713513508555933,0.9185717087182437,0.022586471906202256,0.0007595797009471995,0.020817938704576096,0.9523983923500031
1984-07-01,0.9385798766899168,0.03647861427917402,0.0010312944181793233,0.0416673022278218,0.9181657328143766,0.11510878825695166,0.019752821082363866,0.04535565290643416,0.8838599173249855
1984-08-01,0.7935166183378894,0.03220559502225498,0.014978555394529908,0.19674160252275125,0.9521524017006282,0.028668117214459356,0.009741779139347985,0.015642003277168044,0.9563533273910185
1984-09-01,0.9078400093573605,0.06968804066653728,0.029448024333380892,0.043505222464658856,0.8717777428821901,0.045436678216345415,0.048654768178051346,0.05853421645114792,0.9251152974502483
1984-10-01,0.8859046434088096,0.002133492333766489,0.007494042287960762,0.08093479045904851,0.9733929259956962,0.07227166307700388,0.03316056613224911,0.024473581670584325,0.9202342946349105
1984-11-01,0.9472962070966369,0.08362666964170999,0.029607694285009967,0.04632745090442955,0.8884863214423842,0.008319041903968621,0.0063763419988606415,0.02788700891601858,0.9620732638110456
1984-12-01,0.8626805451195715,0.049465112075711325,0.008539256334685523,0.09138428865787612,0.9108680925756871,0.016881892932929618,0.04593516622247386,0.03966679534861972,0.9745788507323577
1985-01-01,0.9685058967376312,0.025477373996061505,0.003030268129156124,0.025338521050962307,0.9323367413137806,0.02667260282325246,0.006155582211442908,0.04218588469018407,0.9702971290474732
1985-02-01,0.9505299678748628,0.08606568700801728,0.009155668492804693,0.04361596502998728,0.90506272932258,0.06611295775144295,0.005854067095222737,0.008871583669456545,0.9247313737558516
1985-03-01,0.8172885842759597,0.047947333246285265,0.0016823515583529222,0.16128157721641287,0.9346344413323788,0.05699364516159275,0.02142983850760272,0.017418225421218334,0.941324003280115
1985-04-01,0.9491120061557496,0.05195579666838342,0.017625390926915608,0.04182540561565507,0.9106652857764078,0.06894890594487996,0.009062588228445636,0.037378917555201945,0.9134257031281717
1985-05-01,0.9330441100875525,0.11036075262894346,0.0005797596207877848,0.04998729832401482,0.8704156666188488,0.08980929594304789,0.016968591588408802,0.019223580752309864,0.9096109444362419
1985-06-01,0.9573337900184935,0.07970562628360536,0.0018706460267361052,0.02370444548424801,0.902658400142124,0.05196184185207601,0.018961764497078086,0.017635973574411806,0.9461675121211991
1985-07-01,0.9446650455655013,0.05936478938679103,0.02272866238202831,0.0395698957127033,0.9168814764650868,0.03804458915046053,0.015765058721827988,0.023753734148294736,0.9392267484674125
1985-08-01,0.9068587422878203,0.14168032200194028,0.0022503243958179086,0.07013449565431475,0.834919942321931,0.05912698983472766,0.023006762058080464,0.023399735676095258,0.9386226857695495
1985-09-01,0.9586164296686794,0.06175757254371972,0.018186245754284007,0.03509250379227557,0.9022614641338068,0.024154691954636577,0.0062910665391999136,0.035980963322308206,0.9576590622909976
1985-10-01,0.9333095226813468,0.030386956449835856,0.00848024532611325,0.060243921329982436,0.9172351438412265,0.025181868180675263,0.006446555988452087,0.0523778997087315,0.9663378864933726
1985-11-01,0.9351128782990356,0.017339245305776588,0.01041609086804506,0.051238289409813106,0.9667584809993336,0.06583801121701129,0.013648832291065281,0.015902273695048146,0.9237458979150303
1985-12-01,0.9652725484720674,0.01660252178747235,0.005351416606422742,0.02904363761752417,0.9557382335768367,0.037113844117338465,0.005683813910330602,0.027659244635855947,0.9575347392763762
1986-01-01,0.9261260927976694,0.0769656893482206,0.011673195810093118,0.07046710738268558,0.83661482059941,0.017140513897524023,0.0034067998197989196,0.08641949005246058,0.9711862902924344
1986-02-01,0.9204364225322234,0.0681315352184234,0.027863465251677662,0.06131517524765054,0.8650434276432272,0.025170376162696864,0.01824840222010999,0.06682503713834392,0.9469661585856533
1986-03-01,0.8910609598624442,0.09429684216627303,0.07380761466724182,0.0861466818321253,0.8707388384263947,0.05382953603900185,0.022792358305423,0.03496431940738336,0.8723628492936576
1986-04-01,0.9632988567653229,0.04245120132718035,0.0007886146409868244,0.03615632751507191,0.8876089084358202,0.04576701492199313,0.0005448157196132734,0.069939890237037,0.9534443704370862
1986-05-01,0.9654449357114203,0.058312910697838505,0.006986407310092931,0.023481752053442058,0.900415056010349,0.023092496300386588,0.011073312235045147,0.04127203329191796,0.9699210963897618
1986-06-01,0.9801324436073569,0.056315151312508714,0.006112877651304771,0.00887001537057464,0.9172255770792425,0.11470774793464807,0.010997541022049955,0.02645927160810503,0.8791793744140517
1986-07-01,0.9544974557964885,0.055556425318627395,0.0030781624693334885,0.032971007500695884,0.9267991539444401,0.026792738413720964,0.012531536702748907,0.01764442073690274,0.970129099116852
1986-08-01,0.9778800705600624,0.06983182713019113,0.041276788304330896,0.015045226596723745,0.8775174266136899,0.010421249163855166,0.007074702843256537,0.05265074625622081,0.9483019625319233
1986-09-01,0.9333239418472891,0.0805693263681925,0.024342404251313978,0.06413028888381402,0.8888069731654586,0.015963762394468915,0.002545769268911919,0.030623700466492564,0.9596938333543101
1986-10-01,0.9344003715444047,0.01959052077928222,0.00200095207152246,0.05078022258608419,0.8723638430467306,0.02929858289615924,0.014819405869531201,0.10804563617397671,0.9687004650324139
1986-11-01,0.8967847966803142,0.11820557332212302,0.007525201275362558,0.10045037966857982,0.8677753560033153,0.038088477654976756,0.002764823651137492,0.01401907067450353,0.9543863210694433
1986-12-01,0.9037204171298943,0.0468532396530589,0.034815448643940865,0.0774279559652767,0.8465157615654991,0.043881137863251235,0.01885162690479318,0.10663099878148789,0.9213034134928616
1987-01-01,0.9097154339852328,0.12120491696757638,0.0020373547527120918,0.06606982674698168,0.8473557162306473,0.11551563434651298,0.024214739267649076,0.03143936680166903,0.8824470109009588
1987-02-01,0.9191139474981633,0.017999399370665487,0.017026438605254407,0.07640318993165411,0.9522104942006508,0.015529704984544436,0.004482862570052401,0.029790106428838607,0.967443856410104
1987-03-01,0.9624339888031948,0.020643786150457703,0.011530450910452242,0.035900882840910094,0.9549933052383481,0.04805795904964113,0.0016651283560412925,0.02436290861137245,0.9404115900397766
1987-04-01,0.9410362882782735,0.05700259472746739,0.021854751120947067,0.03629328697418657,0.9185427705051527,0.01713923072691968,0.022670424747651317,0.024454634767408723,0.9610060181520128
1987-05-01,0.884004012713643,0.04803826880418831,0.00393925742680123,0.0626816256285559,0.9275046239581696,0.05401950801187669,0.05331436165768455,0.024457107237559006,0.9420412345613779
1987-06-01,0.953971488746123,0.04218895962931615,0.00877198776066702,0.015075074019658198,0.9304593586566634,0.018359900817252493,0.030953437234321132,0.027351681713986102,0.9728681114221774
1987-07-01,0.938721842809135,0.0549308330406681,0.008586781535309037,0.0514496686715802,0.9199034757132011,0.10722851640151079,0.009828488519379291,0.02516569124588977,0.8841847020631063
1987-08-01,0.9556156070610048,0.014386740536136713,0.00392029336001509,0.04025666083366235,0.9264449552491282,0.046786385586570944,0.004127732105544622,0.059168304214759895,0.9492933210532761
1987-09-01,0.9773694468924117,0.07388541207691546,0.0056215724017560035,0.02136110663757784,0.8450496145899046,0.056151271868429185,0.0012694464700313197,0.08106497333304753,0.9382271557297296
1987-10-01,0.8909802620746624,0.07540216943675467,0.0009003033775301437,0.10705766377802976,0.9039507425138096,0.030598739548794423,0.0019620741473395514,0.02064708804957149,0.9685009570736632
1987-11-01,0.940946425632486,0.03876442762583191,0.001484537192771616,0.02682149524594154,0.9429561077642439,0.06493986611333527,0.03223207912151471,0.018279464609887813,0.9335755966938774
1987-12-01,0.9109926891213199,0.08129173118379639,0.02071638844091708,0.05814012159914471,0.884022827077457,0.07500817069247603,0.03086718927969902,0.0346854417387789,0.9042754408666115
1988-01-01,0.9097582015783195,0.040996948736750125,0.032508433416466025,0.07817205435102931,0.9105544321557442,0.04060934330796698,0.012069744070803691,0.04844861910731897,0.9268822232754054
1988-02-01,0.9355447442878138,0.11604009923257293,0.06927691381156117,0.03401236637728188,0.8703369937730339,0.01588191251145551,0.03044288933489122,0.013622906994455173,0.9148411736769169
1988-03-01,0.8792021087867592,0.07938304461455792,0.00033923976124536055,0.10588900118660254,0.9076210554151483,0.056943228982052174,0.014908890026444912,0.012995899970220054,0.9427175312567959
1988-04-01,0.9704416258835338,0.032798821405664196,0.00154244647642454,0.023531171593226007,0.951404375733546,0.03332378419747655,0.0060272025232489266,0.0157968028607888,0.9651337693260948
1988-05-01,0.9272092339233613,0.03348437253420712,0.006116641074975242,0.04536479726802333,0.9581107821430392,0.0348684333376352,0.027425968808528167,0.00840484532288707,0.959014925587335
1988-06-01,0.9182799961272895,0.04978577715939997,0.02159910956828316,0.08159431857371371,0.9015672667719624,0.02468295376692856,0.00012568529883560811,0.048646956068640904,0.9537179366646842
1988-07-01,0.9516834640145786,0.06346647066435475,0.0011443752413632029,0.048211954837927395,0.9031461845297596,0.030590430616996473,0.0001045811473688824,0.03338734480591337,0.9682651941418853
1988-08-01,0.9435418021342552,0.0584285894199277,0.04051331436780014,0.034451617369296784,0.9042542263139485,0.06302243289325117,0.022006580496401466,0.037317184266324514,0.8964642527389517
1988-09-01,0.9512597586406809,0.022530753401148695,0.001283978684884946,0.034886041158297694,0.9571954842625182,0.038988062547541384,0.013854200201005636,0.020273762336282513,0.9597279587675833
1988-10-01,0.9386250366412323,0.01595529592865936,0.015146586534030039,0.05757178013244651,0.9734976023761567,0.06365380550441636,0.0038031832262816934,0.010547101695248036,0.9211996079613629
1988-11-01,0.9502304025898364,0.015469653020746797,0.005570928948351652,0.04800928782764156,0.9329384118047307,0.029168376690909326,0.0017603095827305915,0.05159193517437299,0.9652606943607641
1988-12-01,0.9245782286015563,0.04354540152489571,0.045117043844071905,0.04431355629658552,0.9296065089836923,0.03537380008152042,0.031108215101989897,0.026848089491549838,0.9195091560742825
1989-01-01,0.9872207430525582,0.028162752534285566,0.012301146423965521,0.010445695805799668,0.9609234441092595,0.05624404313527974,0.0023335611417853327,0.010913803356426706,0.9314548104406098
1989-02-01,0.9342900777317402,0.027927590559475173,0.005967049728619511,0.050674567414361466,0.938541864924722,0.03570211945215972,0.015035354854111217,0.03353054451575381,0.9583308308192474
1989-03-01,0.8923981976323726,0.08529969308730828,0.013330985058728845,0.09240704180146239,0.893578453444405,0.02298705763604215,0.015194760566108079,0.02112185346809665,0.9636819573053368
1989-04-01,0.9255395549715406,0.06933975168707074,0.039707012017384885,0.06765620775820227,0.9205881623193937,0.0561171597871147,0.006804237270363746,0.01007208599360239,0.9041758281954595
1989-05-01,0.9013646146656703,0.08211759698906473,0.016956170356698854,0.03947048862665253,0.9094250374576619,0.025037536315577914,0.05916489670767062,0.008457365553132321,0.9580062933275287
1989-06-01,0.9451769809293151,0.03147571329869728,0.0025694034276169697,0.027126387796350737,0.9432784625821867,0.07175307163561216,0.027696631274384414,0.025245824119367863,0.925677524936756
1989-07-01,0.9880374284888404,0.029512161324111736,0.004994782513997089,0.010587072745750797,0.920257240977712,0.04894503304325605,0.0013754987652988713,0.05023059769803149,0.9460601844427405
1989-08-01,0.9226223066519403,0.02550753973667988,0.01963496101989443,0.053480648294629556,0.9590806727784608,0.03958313035453235,0.02389704505333873,0.015411787484966894,0.9407819086255975
1989-09-01,0.8758534220675894,0.04000121485652721,0.004276213796650586,0.0740689681836415,0.9393890119233204,0.01785385150733939,0.05007760974887948,0.020609773220179404,0.9778699346959869
1989-10-01,0.9276682373498928,0.006382408941775357,0.02992395338162654,0.05982049595764753,0.9519274273897821,0.009616121717669937,0.01251126669252734,0.04169016366853362,0.9604599249007064
1989-11-01,0.8737910333992993,0.0591328537417833,0.06942274611526239,0.1042202036323995,0.8894600804814605,0.03027241578870981,0.021988762968250572,0.051407065776917456,0.900304838096221
1989-12-01,0.9293099583966614,0.030353771027738757,0.017862709877337252,0.06895621949055522,0.9346471089077464,0.062247375758524244,0.0017338221128093718,0.03499912006453055,0.9198899143640711
1990-01-01,0.947406565278631,0.035865364855003745,0.006469870618333574,0.04810310838917454,0.9298829833672506,0.036954606207943066,0.004490326332207896,0.03425165177765159,0.9565755231736576
1990-02-01,0.9143181241953376,0.031997744379391624,0.010364606341141561,0.07583823991252162,0.9603930963912719,0.07642567652669595,0.009843635892170946,0.007609159229333554,0.9132097171321714
1990-03-01,0.9164684557997925,0.0498264033473709,0.01266828117713107,0.03785649949982929,0.938166838614241,0.05555334893181851,0.04567504470055971,0.012006758038182085,0.9317783698909802
1990-04-01,0.9654654447105641,0.020260486899159554,0.005563661505105085,0.023690106517562613,0.9450213264961954,0.04985783055076355,0.010844448771906524,0.03471818660454505,0.9445785079442307
1990-05-01,0.9576519862738271,0.024747840695651335,0.008075628914306845,0.03792250030526608,0.9617552994077416,0.04449280206513795,0.004425513420796219,0.01349685989660801,0.947431569020447
1990-06-01,0.87505046143383,0.02893253691443346,0.013380429723241648,0.11303754468601498,0.9256589809810873,0.0464109187826,0.011911993880076702,0.04540848210454978,0.9402086514940822
1990-07-01,0.9031408199104418,0.018571876048234272,0.004668091699253818,0.07064046660812802,0.9335773294745567,0.01996235800464589,0.02621871348157064,0.047850794477086164,0.9753695502961002
1990-08-01,0.9042048412583352,0.03478112356935465,0.0013258348538619283,0.08558793040026347,0.9307485624987512,0.025895248390808638,0.010207228341427881,0.034470313931856865,0.972778916755449
1990-09-01,0.9593310587588719,0.012549739679485597,0.0017945959430486773,0.03418195153498789,0.9676158106156352,0.019178778970150898,0.006486989706047116,0.019834449705113097,0.9790266250867853
1990-10-01,0.9589713118877721,0.018084108855409307,0.017951719910771678,0.03977138067517214,0.9032500415379856,0.09165059096850003,0.0012573074368512614,0.07866584960652466,0.8903976891207036
1990-11-01,0.89547982206126,0.025377277530850596,0.020911030598254533,0.07823042614355394,0.9084012130406214,0.052137722738503874,0.026289751795161128,0.06622150942860183,0.9269512466633673
1990-12-01,0.896175116185791,0.012835456442373749,0.003109965046747462,0.06249563012011093,0.9231347955071405,0.1125005869994372,0.041329253694257655,0.06402974805045927,0.8843894479539649
1991-01-01,0.9206866426308896,0.029943040727169915,0.00038036926449792094,0.07206392738362423,0.934349461256115,0.012695950018798623,0.007249429985535386,0.035707498016619044,0.9869236807169658
1991-02-01,0.9009512622024826,0.06015398490291941,0.003227921710980131,0.0752073265058472,0.9355567424770869,0.01928212893971216,0.02384141129172642,0.004289272620179199,0.9774899493494038
1991-03-01,0.9509175108124065,0.023956406467221223,0.01676197824118155,0.047782217988738745,0.9347419909348262,0.07460951698192324,0.0013002711987245544,0.04130160259789503,0.9086285047768708
1991-04-01,0.9365029055044622,0.03242658032831835,0.04313657027220856,0.050001518899603505,0.954758691300125,0.028113384441207222,0.013495575595825031,0.0128147283716082,0.9287500452865178
1991-05-01,0.9622043988636411,0.06834560597989138,0.004045704832203274,0.030662647966191007,0.8369585399377649,0.03968324376785317,0.007132953170398383,0.09469585408237582,0.9562710514000687
1991-06-01,0.9336466746428193,0.048860645151719936,0.036608751261197635,0.06605914718682274,0.9251391341501574,0.05535656831459016,0.0002941781702075735,0.026000220698106733,0.908034680424109
1991-07-01,0.944936727674034,0.048222049521609904,0.008047727662675244,0.04898054551375686,0.9199155432336529,0.057630312423949885,0.006082726812037383,0.03186240724473895,0.9343219599133384
1991-08-01,0.9826650053109923,0.03039484655999445,0.024148882290773607,0.016178861173899012,0.9373743096184158,0.024871177325642944,0.0011561335150885438,0.032230843821725814,0.9509799403834711
1991-09-01,0.9757172445659665,0.02095929405942997,7543526962232095e-21,0.02014141118675851,0.9603886238091465,0.03714193123362969,0.004141344247403047,0.018652082131581555,0.9628505252393083
1991-10-01,0.9681841250288226,0.020548546416760523,0.00726867858219792,0.022553704806284238,0.9470753621250435,0.096700863375503,0.009262170164888983,0.0323760914583104,0.896030458042254
1991-11-01,0.9285123327747767,0.015083710267899744,0.0006009278156244131,0.04890597062087982,0.9548060626892273,0.08425668158597226,0.02258169660433386,0.030110227043053238,0.9151423905985406
1991-12-01,0.9704984632814044,0.014256670226688289,0.00047814570440577375,0.022971561927960234,0.9473820579071891,0.07785799485483816,0.006529974790689199,0.03836127186609053,0.9216638594407421
1992-01-01,0.9788856495033901,0.04304878043082131,0.022060158648485706,0.01709024818591283,0.9367182081149038,0.045846042065576,0.004024102310619051,0.020233011454363806,0.9320937992859648
1992-02-01,0.9348640504086252,0.04248144092762874,0.02284660036746471,0.05080891404742614,0.9477560249894755,0.01820878823605951,0.014327035543800591,0.009762534082939037,0.9589446113966882
1992-03-01,0.9090597125757885,0.05370943384712933,0.0014718032825983315,0.05498409102971349,0.9223446302013726,0.021668656334897486,0.035956196394674005,0.02394593595146793,0.9768595403822555
1992-04-01,0.9221680521452789,0.016235618046064867,0.00038653312123712537,0.06224946743305064,0.9082276672553218,0.054412123580793274,0.015582480421670689,0.07553671469869931,0.9452013432981372
1992-05-01,0.9224592223262101,0.021322455929491262,0.002512951394287468,0.03944622996147393,0.954460837242727,0.053515966129184654,0.038094547712300995,0.024216706827759525,0.9439710824764787
1992-06-01,0.9477092917421353,0.017177813922076998,0.012101596192522145,0.04931093222016906,0.949619598435672,0.07663711760949306,0.0029797760378125386,0.03320258764228321,0.9112612861980287
1992-07-01,0.9298197861905133,0.02360522587493939,0.04503257348848521,0.04157787951294377,0.9416633857392064,0.05433136564715571,0.0286023342966423,0.03473138838584892,0.9006360608643612
1992-08-01,0.9578982099829236,0.046540884529065595,0.03973451937817491,0.03968753884749194,0.9329682963464897,0.05556757380936324,0.0024142511694750816,0.020490819124369345,0.9046979068124456
1992-09-01,0.9464396536212601,0.016757671981008016,59942264300540326e-21,0.048647472549234266,0.975134843866572,0.03737709748552685,0.004912873829397774,0.008107484152323529,0.9625629602503892
1992-10-01,0.9292138190630671,0.03735955719872634,0.006377813909020708,0.06757044071115502,0.9396458922492953,0.039392854322950366,0.0032157402258825188,0.022994550551801912,0.9542293317681347
1992-11-01,0.7978967850821717,0.02847291697862064,0.008749723743092557,0.19131012882684192,0.9509636348246089,0.0719972481470322,0.010793086091183502,0.020563448196983077,0.9192530281098897
1992-12-01,0.907052046772315,0.03899421479871988,0.008761565761882046,0.0884092415451833,0.9433418668597502,0.05428232297765842,0.004538711682341516,0.01766391834129892,0.9369561112604948
1993-01-01,0.9284469825369175,0.035460056956992426,0.007411843979023669,0.049411810168180685,0.9495645505036467,0.04369188050098448,0.022141207294802366,0.0149753925394413,0.9488962755201963
